,year,quarter,state,district,registered_user
487,2019,Q1,arunachal-pradesh,anjaw district,934
488,2019,Q1,arunachal-pradesh,lower siang district,1123
489,2019,Q1,arunachal-pradesh,dibang valley district,211
490,2019,Q1,arunachal-pradesh,west kameng district,8115
491,2019,Q1,arunachal-pradesh,shi yomi district,186
492,2019,Q1,arunachal-pradesh,east kameng district,876
493,2019,Q1,arunachal-pradesh,lohit district,4416
494,2019,Q1,arunachal-pradesh,lepa rada district,710
495,2019,Q1,arunachal-pradesh,lower dibang valley district,2314
496,2019,Q1,arunachal-pradesh,longding district,1152
497,2019,Q1,arunachal-pradesh,west siang district,2656
498,2019,Q1,arunachal-pradesh,kamle district,141
499,2019,Q1,arunachal-pradesh,upper siang district,1125
500,2019,Q1,arunachal-pradesh,kurung kumey district,385
501,2019,Q1,arunachal-pradesh,siang district,651
502,2019,Q1,arunachal-pradesh,kra daadi district,350
503,2019,Q1,arunachal-pradesh,changlang district,5210
504,2019,Q1,arunachal-pradesh,pakke kessang district,162
505,2019,Q1,arunachal-pradesh,east siang district,5899
506,2019,Q1,arunachal-pradesh,upper subansiri district,1906
507,2019,Q1,arunachal-pradesh,tawang district,5023
508,2019,Q1,arunachal-pradesh,namsai district,3153
509,2019,Q2,arunachal-pradesh,lower subansiri district,2463
510,2019,Q2,arunachal-pradesh,tirap district,2697
511,2019,Q2,arunachal-pradesh,papum pare district,32800
512,2019,Q2,arunachal-pradesh,anjaw district,1175
513,2019,Q2,arunachal-pradesh,lower siang district,1457
514,2019,Q2,arunachal-pradesh,dibang valley district,241
515,2019,Q2,arunachal-pradesh,west kameng district,9782
516,2019,Q2,arunachal-pradesh,shi yomi district,225
517,2019,Q2,arunachal-pradesh,east kameng district,1075
518,2019,Q2,arunachal-pradesh,lohit district,5485
519,2019,Q2,arunachal-pradesh,lepa rada district,903
520,2019,Q2,arunachal-pradesh,lower dibang valley district,2842
521,2019,Q2,arunachal-pradesh,longding district,1420
522,2019,Q2,arunachal-pradesh,west siang district,3393
523,2019,Q2,arunachal-pradesh,kamle district,212
524,2019,Q2,arunachal-pradesh,upper siang district,1372
525,2019,Q2,arunachal-pradesh,kurung kumey district,481
526,2019,Q2,arunachal-pradesh,siang district,831
527,2019,Q2,arunachal-pradesh,kra daadi district,440
528,2019,Q2,arunachal-pradesh,changlang district,6884
529,2019,Q2,arunachal-pradesh,pakke kessang district,211
530,2019,Q2,arunachal-pradesh,east siang district,7319
531,2019,Q2,arunachal-pradesh,upper subansiri district,2355
532,2019,Q2,arunachal-pradesh,tawang district,5908
533,2019,Q2,arunachal-pradesh,namsai district,3914
534,2019,Q3,arunachal-pradesh,lower subansiri district,2928
535,2019,Q3,arunachal-pradesh,tirap district,3099
536,2019,Q3,arunachal-pradesh,papum pare district,38845
537,2019,Q3,arunachal-pradesh,anjaw district,1358
538,2019,Q3,arunachal-pradesh,lower siang district,1689
539,2019,Q3,arunachal-pradesh,dibang valley district,271
540,2019,Q3,arunachal-pradesh,west kameng district,11186
541,2019,Q3,arunachal-pradesh,shi yomi district,239
542,2019,Q3,arunachal-pradesh,east kameng district,1304
543,2019,Q3,arunachal-pradesh,lohit district,6421
544,2019,Q3,arunachal-pradesh,lepa rada district,1064
545,2019,Q3,arunachal-pradesh,lower dibang valley district,3398
546,2019,Q3,arunachal-pradesh,longding district,1634
547,2019,Q3,arunachal-pradesh,west siang district,4101
548,2019,Q3,arunachal-pradesh,kamle district,258
549,2019,Q3,arunachal-pradesh,upper siang district,1486
550,2019,Q3,arunachal-pradesh,kurung kumey district,572
551,2019,Q3,arunachal-pradesh,siang district,948
552,2019,Q3,arunachal-pradesh,kra daadi district,524
553,2019,Q3,arunachal-pradesh,changlang district,8145
554,2019,Q3,arunachal-pradesh,pakke kessang district,244
555,2019,Q3,arunachal-pradesh,east siang district,8571
556,2019,Q3,arunachal-pradesh,upper subansiri district,2748
557,2019,Q3,arunachal-pradesh,tawang district,6553
558,2019,Q3,arunachal-pradesh,namsai district,4563
559,2019,Q4,arunachal-pradesh,lower subansiri district,3564
560,2019,Q4,arunachal-pradesh,tirap district,3605
561,2019,Q4,arunachal-pradesh,papum pare district,44746
562,2019,Q4,arunachal-pradesh,anjaw district,1564
563,2019,Q4,arunachal-pradesh,lower siang district,1921
564,2019,Q4,arunachal-pradesh,dibang valley district,289
565,2019,Q4,arunachal-pradesh,west kameng district,12562
566,2019,Q4,arunachal-pradesh,shi yomi district,266
567,2019,Q4,arunachal-pradesh,east kameng district,1623
568,2019,Q4,arunachal-pradesh,lohit district,7386
569,2019,Q4,arunachal-pradesh,lepa rada district,1263
570,2019,Q4,arunachal-pradesh,lower dibang valley district,3944
571,2019,Q4,arunachal-pradesh,longding district,1847
572,2019,Q4,arunachal-pradesh,west siang district,4773
573,2019,Q4,arunachal-pradesh,kamle district,323
574,2019,Q4,arunachal-pradesh,upper siang district,1804
575,2019,Q4,arunachal-pradesh,kurung kumey district,653
576,2019,Q4,arunachal-pradesh,siang district,1131
577,2019,Q4,arunachal-pradesh,kra daadi district,603
578,2019,Q4,arunachal-pradesh,changlang district,9662
579,2019,Q4,arunachal-pradesh,pakke kessang district,296
580,2019,Q4,arunachal-pradesh,east siang district,9859
581,2019,Q4,arunachal-pradesh,upper subansiri district,3144
582,2019,Q4,arunachal-pradesh,tawang district,7303
583,2019,Q4,arunachal-pradesh,namsai district,5190
584,2020,Q1,arunachal-pradesh,lower subansiri district,4351
585,2020,Q1,arunachal-pradesh,tirap district,4261
586,2020,Q1,arunachal-pradesh,papum pare district,51342
587,2020,Q1,arunachal-pradesh,anjaw district,1747
588,2020,Q1,arunachal-pradesh,lower siang district,2201
589,2020,Q1,arunachal-pradesh,dibang valley district,320
590,2020,Q1,arunachal-pradesh,west kameng district,13983
591,2020,Q1,arunachal-pradesh,shi yomi district,290
592,2020,Q1,arunachal-pradesh,east kameng district,1962
593,2020,Q1,arunachal-pradesh,lohit district,8454
594,2020,Q1,arunachal-pradesh,lepa rada district,1532
595,2020,Q1,arunachal-pradesh,lower dibang valley district,4650
596,2020,Q1,arunachal-pradesh,longding district,2201
597,2020,Q1,arunachal-pradesh,west siang district,5757
598,2020,Q1,arunachal-pradesh,kamle district,373
599,2020,Q1,arunachal-pradesh,upper siang district,2143
600,2020,Q1,arunachal-pradesh,kurung kumey district,725
601,2020,Q1,arunachal-pradesh,siang district,1390
602,2020,Q1,arunachal-pradesh,kra daadi district,701
603,2020,Q1,arunachal-pradesh,changlang district,11262
604,2020,Q1,arunachal-pradesh,pakke kessang district,371
605,2020,Q1,arunachal-pradesh,east siang district,11298
606,2020,Q1,arunachal-pradesh,upper subansiri district,3675
607,2020,Q1,arunachal-pradesh,tawang district,8048
608,2020,Q1,arunachal-pradesh,namsai district,6029
609,2020,Q2,arunachal-pradesh,lower subansiri district,5392
610,2020,Q2,arunachal-pradesh,tirap district,5239
611,2020,Q2,arunachal-pradesh,papum pare district,59968
612,2020,Q2,arunachal-pradesh,anjaw district,1961
613,2020,Q2,arunachal-pradesh,lower siang district,2644
614,2020,Q2,arunachal-pradesh,dibang valley district,367
615,2020,Q2,arunachal-pradesh,west kameng district,15766
616,2020,Q2,arunachal-pradesh,shi yomi district,320
617,2020,Q2,arunachal-pradesh,east kameng district,2506
618,2020,Q2,arunachal-pradesh,lohit district,10154
619,2020,Q2,arunachal-pradesh,lepa rada district,1890
620,2020,Q2,arunachal-pradesh,lower dibang valley district,5782
621,2020,Q2,arunachal-pradesh,longding district,2751
622,2020,Q2,arunachal-pradesh,west siang district,7239
623,2020,Q2,arunachal-pradesh,kamle district,509
624,2020,Q2,arunachal-pradesh,upper siang district,2552
625,2020,Q2,arunachal-pradesh,kurung kumey district,834
626,2020,Q2,arunachal-pradesh,siang district,1831
627,2020,Q2,arunachal-pradesh,kra daadi district,870
628,2020,Q2,arunachal-pradesh,changlang district,14036
629,2020,Q2,arunachal-pradesh,pakke kessang district,438
630,2020,Q2,arunachal-pradesh,east siang district,13601
631,2020,Q2,arunachal-pradesh,upper subansiri district,4465
632,2020,Q2,arunachal-pradesh,tawang district,8993
633,2020,Q2,arunachal-pradesh,namsai district,7426
634,2020,Q3,arunachal-pradesh,lower subansiri district,6456
635,2020,Q3,arunachal-pradesh,tirap district,6119
636,2020,Q3,arunachal-pradesh,papum pare district,69419
637,2020,Q3,arunachal-pradesh,anjaw district,2226
638,2020,Q3,arunachal-pradesh,lower siang district,2983
639,2020,Q3,arunachal-pradesh,dibang valley district,411
640,2020,Q3,arunachal-pradesh,west kameng district,17636
641,2020,Q3,arunachal-pradesh,shi yomi district,337
642,2020,Q3,arunachal-pradesh,east kameng district,3169
643,2020,Q3,arunachal-pradesh,lohit district,11755
644,2020,Q3,arunachal-pradesh,lepa rada district,2304
645,2020,Q3,arunachal-pradesh,lower dibang valley district,6799
646,2020,Q3,arunachal-pradesh,longding district,3277
647,2020,Q3,arunachal-pradesh,west siang district,8623
648,2020,Q3,arunachal-pradesh,kamle district,639
649,2020,Q3,arunachal-pradesh,upper siang district,3011
650,2020,Q3,arunachal-pradesh,kurung kumey district,1025
651,2020,Q3,arunachal-pradesh,siang district,2225
652,2020,Q3,arunachal-pradesh,kra daadi district,1026
653,2020,Q3,arunachal-pradesh,changlang district,16385
654,2020,Q3,arunachal-pradesh,pakke kessang district,508
655,2020,Q3,arunachal-pradesh,east siang district,15921
656,2020,Q3,arunachal-pradesh,upper subansiri district,5295
657,2020,Q3,arunachal-pradesh,tawang district,9944
658,2020,Q3,arunachal-pradesh,namsai district,8553
659,2020,Q4,arunachal-pradesh,lower subansiri district,7388
660,2020,Q4,arunachal-pradesh,tirap district,6805
661,2020,Q4,arunachal-pradesh,papum pare district,77936
662,2020,Q4,arunachal-pradesh,anjaw district,2485
663,2020,Q4,arunachal-pradesh,lower siang district,3320
664,2020,Q4,arunachal-pradesh,dibang valley district,444
665,2020,Q4,arunachal-pradesh,west kameng district,19464
666,2020,Q4,arunachal-pradesh,shi yomi district,370
667,2020,Q4,arunachal-pradesh,east kameng district,3638
668,2020,Q4,arunachal-pradesh,lohit district,13126
669,2020,Q4,arunachal-pradesh,lepa rada district,2735
670,2020,Q4,arunachal-pradesh,lower dibang valley district,7693
671,2020,Q4,arunachal-pradesh,longding district,3753
672,2020,Q4,arunachal-pradesh,west siang district,9911
673,2020,Q4,arunachal-pradesh,kamle district,745
674,2020,Q4,arunachal-pradesh,upper siang district,3497
675,2020,Q4,arunachal-pradesh,kurung kumey district,1173
676,2020,Q4,arunachal-pradesh,siang district,2635
677,2020,Q4,arunachal-pradesh,kra daadi district,1141
678,2020,Q4,arunachal-pradesh,changlang district,18203
679,2020,Q4,arunachal-pradesh,pakke kessang district,593
680,2020,Q4,arunachal-pradesh,east siang district,17822
681,2020,Q4,arunachal-pradesh,upper subansiri district,6069
682,2020,Q4,arunachal-pradesh,tawang district,10909
683,2020,Q4,arunachal-pradesh,namsai district,9437
684,2021,Q1,arunachal-pradesh,lower subansiri district,8044
685,2021,Q1,arunachal-pradesh,tirap district,7376
686,2021,Q1,arunachal-pradesh,papum pare district,84715
687,2021,Q1,arunachal-pradesh,anjaw district,2660
688,2021,Q1,arunachal-pradesh,lower siang district,3594
689,2021,Q1,arunachal-pradesh,dibang valley district,478
690,2021,Q1,arunachal-pradesh,west kameng district,21027
691,2021,Q1,arunachal-pradesh,shi yomi district,390
692,2021,Q1,arunachal-pradesh,east kameng district,3990
693,2021,Q1,arunachal-pradesh,lohit district,14231
694,2021,Q1,arunachal-pradesh,lepa rada district,3008
695,2021,Q1,arunachal-pradesh,lower dibang valley district,8402
696,2021,Q1,arunachal-pradesh,longding district,4117
697,2021,Q1,arunachal-pradesh,west siang district,10836
698,2021,Q1,arunachal-pradesh,kamle district,814
699,2021,Q1,arunachal-pradesh,upper siang district,3847
700,2021,Q1,arunachal-pradesh,kurung kumey district,1287
701,2021,Q1,arunachal-pradesh,siang district,2878
702,2021,Q1,arunachal-pradesh,kra daadi district,1244
703,2021,Q1,arunachal-pradesh,changlang district,19716
704,2021,Q1,arunachal-pradesh,pakke kessang district,647
705,2021,Q1,arunachal-pradesh,east siang district,19342
706,2021,Q1,arunachal-pradesh,upper subansiri district,6577
707,2021,Q1,arunachal-pradesh,tawang district,11778
708,2021,Q1,arunachal-pradesh,namsai district,10242
709,2021,Q2,arunachal-pradesh,lower subansiri district,8685
710,2021,Q2,arunachal-pradesh,tirap district,7955
711,2021,Q2,arunachal-pradesh,papum pare district,90871
712,2021,Q2,arunachal-pradesh,anjaw district,2866
713,2021,Q2,arunachal-pradesh,lower siang district,3872
714,2021,Q2,arunachal-pradesh,dibang valley district,516
715,2021,Q2,arunachal-pradesh,west kameng district,22625
716,2021,Q2,arunachal-pradesh,shi yomi district,430
717,2021,Q2,arunachal-pradesh,east kameng district,4314
718,2021,Q2,arunachal-pradesh,lohit district,15360
719,2021,Q2,arunachal-pradesh,lepa rada district,3249
720,2021,Q2,arunachal-pradesh,lower dibang valley district,9094
721,2021,Q2,arunachal-pradesh,longding district,4456
722,2021,Q2,arunachal-pradesh,west siang district,11657
723,2021,Q2,arunachal-pradesh,kamle district,883
724,2021,Q2,arunachal-pradesh,upper siang district,4145
725,2021,Q2,arunachal-pradesh,kurung kumey district,1398
726,2021,Q2,arunachal-pradesh,siang district,3116
727,2021,Q2,arunachal-pradesh,kra daadi district,1353
728,2021,Q2,arunachal-pradesh,changlang district,21404
729,2021,Q2,arunachal-pradesh,pakke kessang district,702
730,2021,Q2,arunachal-pradesh,east siang district,20817
731,2021,Q2,arunachal-pradesh,upper subansiri district,7057
732,2021,Q2,arunachal-pradesh,tawang district,12636
733,2021,Q2,arunachal-pradesh,namsai district,11111
734,2021,Q3,arunachal-pradesh,lower subansiri district,9451
735,2021,Q3,arunachal-pradesh,tirap district,8665
736,2021,Q3,arunachal-pradesh,papum pare district,97854
737,2021,Q3,arunachal-pradesh,anjaw district,3099
738,2021,Q3,arunachal-pradesh,lower siang district,4229
739,2021,Q3,arunachal-pradesh,dibang valley district,571
740,2021,Q3,arunachal-pradesh,west kameng district,24489
741,2021,Q3,arunachal-pradesh,shi yomi district,473
742,2021,Q3,arunachal-pradesh,east kameng district,4671
743,2021,Q3,arunachal-pradesh,lohit district,16680
744,2021,Q3,arunachal-pradesh,lepa rada district,3527
745,2021,Q3,arunachal-pradesh,lower dibang valley district,9920
746,2021,Q3,arunachal-pradesh,longding district,4890
747,2021,Q3,arunachal-pradesh,west siang district,12616
748,2021,Q3,arunachal-pradesh,kamle district,974
749,2021,Q3,arunachal-pradesh,upper siang district,4506
750,2021,Q3,arunachal-pradesh,kurung kumey district,1509
751,2021,Q3,arunachal-pradesh,siang district,3396
752,2021,Q3,arunachal-pradesh,kra daadi district,1475
753,2021,Q3,arunachal-pradesh,changlang district,23328
754,2021,Q3,arunachal-pradesh,pakke kessang district,770
755,2021,Q3,arunachal-pradesh,east siang district,22538
756,2021,Q3,arunachal-pradesh,upper subansiri district,7652
757,2021,Q3,arunachal-pradesh,tawang district,13650
758,2021,Q3,arunachal-pradesh,namsai district,12140
759,2021,Q4,arunachal-pradesh,lower subansiri district,10187
760,2021,Q4,arunachal-pradesh,tirap district,9331
761,2021,Q4,arunachal-pradesh,papum pare district,104806
762,2021,Q4,arunachal-pradesh,anjaw district,3342
763,2021,Q4,arunachal-pradesh,lower siang district,4550
764,2021,Q4,arunachal-pradesh,dibang valley district,621
765,2021,Q4,arunachal-pradesh,west kameng district,26237
766,2021,Q4,arunachal-pradesh,shi yomi district,498
767,2021,Q4,arunachal-pradesh,east kameng district,5027
768,2021,Q4,arunachal-pradesh,lohit district,17980
769,2021,Q4,arunachal-pradesh,lepa rada district,3810
770,2021,Q4,arunachal-pradesh,lower dibang valley district,10679
771,2021,Q4,arunachal-pradesh,longding district,5345
772,2021,Q4,arunachal-pradesh,west siang district,13555
773,2021,Q4,arunachal-pradesh,kamle district,1069
774,2021,Q4,arunachal-pradesh,upper siang district,4850
775,2021,Q4,arunachal-pradesh,kurung kumey district,1633
776,2021,Q4,arunachal-pradesh,siang district,3675
777,2021,Q4,arunachal-pradesh,kra daadi district,1593
778,2021,Q4,arunachal-pradesh,changlang district,25155
779,2021,Q4,arunachal-pradesh,pakke kessang district,835
780,2021,Q4,arunachal-pradesh,east siang district,24208
781,2021,Q4,arunachal-pradesh,upper subansiri district,8201
782,2021,Q4,arunachal-pradesh,tawang district,14665
783,2021,Q4,arunachal-pradesh,namsai district,13092
784,2022,Q1,arunachal-pradesh,lower subansiri district,10854
785,2022,Q1,arunachal-pradesh,tirap district,9972
786,2022,Q1,arunachal-pradesh,papum pare district,111271
787,2022,Q1,arunachal-pradesh,anjaw district,3560
788,2022,Q1,arunachal-pradesh,lower siang district,4882
789,2022,Q1,arunachal-pradesh,dibang valley district,656
790,2022,Q1,arunachal-pradesh,west kameng district,27860
791,2022,Q1,arunachal-pradesh,shi yomi district,540
792,2022,Q1,arunachal-pradesh,east kameng district,5355
793,2022,Q1,arunachal-pradesh,lohit district,19214
794,2022,Q1,arunachal-pradesh,lepa rada district,4049
795,2022,Q1,arunachal-pradesh,lower dibang valley district,11401
796,2022,Q1,arunachal-pradesh,longding district,5700
797,2022,Q1,arunachal-pradesh,west siang district,14420
798,2022,Q1,arunachal-pradesh,kamle district,1144
799,2022,Q1,arunachal-pradesh,upper siang district,5146
800,2022,Q1,arunachal-pradesh,kurung kumey district,1744
801,2022,Q1,arunachal-pradesh,siang district,3942
802,2022,Q1,arunachal-pradesh,kra daadi district,1701
803,2022,Q1,arunachal-pradesh,changlang district,26904
804,2022,Q1,arunachal-pradesh,pakke kessang district,887
805,2022,Q1,arunachal-pradesh,east siang district,25763
806,2022,Q1,arunachal-pradesh,upper subansiri district,8731
807,2022,Q1,arunachal-pradesh,tawang district,15589
808,2022,Q1,arunachal-pradesh,namsai district,14054
809,2022,Q2,arunachal-pradesh,lower subansiri district,11479
810,2022,Q2,arunachal-pradesh,tirap district,10538
811,2022,Q2,arunachal-pradesh,papum pare district,117568
812,2022,Q2,arunachal-pradesh,anjaw district,3769
